Symbol,Price,Type,Description,Quantity,Commission,Amount,Date
"META250718P00720000","17.14","Trade","META Jul 18, 2025 $720.00 Put",-1,"0.00","1713.87","Jul 16, 2025"
"TTD250815C00075000","11.21","Trade","TTD Aug 15, 2025 $75.00 Call",2,"0.00","-2242.23","Jul 16, 2025"
"COIN250815C00380000","44.05","Trade","COIN Aug 15, 2025 $380.00 Call",-2,"0.00","8809.76","Jul 16, 2025"
"SMCI250815C00047000","7.90","Trade","SMCI Aug 15, 2025 $47.00 Call",-1,"0.00","789.87","Jul 16, 2025"
"TSLA250718P00322500","5.15","Trade","TSLA Jul 18, 2025 $322.50 Put",1,"0.00","-515.12","Jul 16, 2025"
"META250718P00702500","6.10","Trade","META Jul 18, 2025 $702.50 Put",1,"0.00","-610.12","Jul 16, 2025"
"LLY250919C00900000","17.68","Trade","LLY Sep 19, 2025 $900.00 Call",1,"0.00","-1768.12","Jul 16, 2025"
"BABA250815C00105000","12.70","Trade","BABA Aug 15, 2025 $105.00 Call",-1,"0.00","1269.87","Jul 16, 2025"
"AMD250815C00145000","16.85","Trade","AMD Aug 15, 2025 $145.00 Call",1,"0.00","-1685.12","Jul 16, 2025"
"AMD250815C00145000","16.85","Trade","AMD Aug 15, 2025 $145.00 Call",1,"0.00","-1685.12","Jul 16, 2025"
"AAPL250919C00210000","10.45","Trade","AAPL Sep 19, 2025 $210.00 Call",-1,"0.00","1044.87","Jul 16, 2025"
"LLY250815C00780000","36.10","Trade","LLY Aug 15, 2025 $780.00 Call",-1,"0.00","3609.87","Jul 15, 2025"
"AAPL260116C00210000","17.78","Trade","AAPL Jan 16, 2026 $210.00 Call",-1,"0.00","1777.87","Jul 15, 2025"
"BABA250815C00105000","11.67","Trade","BABA Aug 15, 2025 $105.00 Call",-1,"0.00","1166.87","Jul 15, 2025"
"QQQ250725P00560000","5.42","Trade","QQQ Jul 25, 2025 $560.00 Put",1,"0.00","-542.12","Jul 15, 2025"
"META250725P00707500","9.05","Trade","META Jul 25, 2025 $707.50 Put",-1,"0.00","904.87","Jul 15, 2025"
"META250725C00707500","18.93","Trade","META Jul 25, 2025 $707.50 Call",1,"0.00","-1893.12","Jul 15, 2025"
"META250725C00707500","19.10","Trade","META Jul 25, 2025 $707.50 Call",1,"0.00","-1910.12","Jul 15, 2025"
"SMCI250718P00050000","0.31","Trade","SMCI Jul 18, 2025 $50.00 Put",-2,"0.00","61.76","Jul 15, 2025"
"SPXW250715C06275000","7.20","Trade","SPXW Jul 15, 2025 $6,275.00 Call",-5,"0.00","3596.44","Jul 15, 2025"
"COIN250725P00380000","9.75","Trade","COIN Jul 25, 2025 $380.00 Put",1,"0.00","-975.12","Jul 15, 2025"
"AMZN250815C00215000","16.68","Trade","AMZN Aug 15, 2025 $215.00 Call",1,"0.00","-1668.12","Jul 15, 2025"
"AAPL250919C00210000","10.60","Trade","AAPL Sep 19, 2025 $210.00 Call",5,"0.00","-5300.57","Jul 15, 2025"
"AAPL250718P00210000","1.68","Trade","AAPL Jul 18, 2025 $210.00 Put",-1,"0.00","167.87","Jul 15, 2025"
"TSLA250718P00315000","6.10","Trade","TSLA Jul 18, 2025 $315.00 Put",-1,"0.00","609.87","Jul 15, 2025"
"META250718P00720000","11.50","Trade","META Jul 18, 2025 $720.00 Put",1,"0.00","-1150.12","Jul 15, 2025"
"SE250815C00155000","12.15","Trade","SE Aug 15, 2025 $155.00 Call",2,"0.00","-2430.23","Jul 15, 2025"
"NFLX260116C01520000","50.11","Trade","NFLX Jan 16, 2026 $1,520.00 Call",1,"0.00","-5011.12","Jul 15, 2025"
"SPXW250715C06280000","4.95","Trade","SPXW Jul 15, 2025 $6,280.00 Call",5,"3.50","-2482.06","Jul 15, 2025"
"BABA250815C00110000","9.75","Trade","BABA Aug 15, 2025 $110.00 Call",-1,"0.00","974.87","Jul 15, 2025"
"UNH250815C00310000","11.35","Trade","UNH Aug 15, 2025 $310.00 Call",-2,"0.00","2269.76","Jul 15, 2025"
"AAPL250725P00212500","4.36","Trade","AAPL Jul 25, 2025 $212.50 Put",1,"0.00","-436.12","Jul 15, 2025"
"TSLA250718P00315000","6.10","Trade","TSLA Jul 18, 2025 $315.00 Put",-1,"0.00","609.87","Jul 15, 2025"
"COIN250718P00377500","6.60","Trade","COIN Jul 18, 2025 $377.50 Put",-1,"0.00","659.87","Jul 15, 2025"
"SMCI250718P00050000","0.31","Trade","SMCI Jul 18, 2025 $50.00 Put",-2,"0.00","61.74","Jul 15, 2025"
"SE250815C00155000","11.66","Trade","SE Aug 15, 2025 $155.00 Call",2,"0.00","-2332.24","Jul 15, 2025"
"OMC250718C00070000","2.66","Trade","OMC Jul 18, 2025 $70.00 Call",5,"0.00","-1330.56","Jul 15, 2025"
"TSLA250815C00310000","22.70","Trade","TSLA Aug 15, 2025 $310.00 Call",-1,"0.00","2269.87","Jul 15, 2025"
"QQQ250725P00560000","5.43","Trade","QQQ Jul 25, 2025 $560.00 Put",1,"0.00","-543.12","Jul 15, 2025"
"AMZN250725P00227500","4.15","Trade","AMZN Jul 25, 2025 $227.50 Put",1,"0.00","-415.12","Jul 15, 2025"
"AAPL250725P00212500","4.50","Trade","AAPL Jul 25, 2025 $212.50 Put",1,"0.00","-450.12","Jul 15, 2025"
"TSLA250718P00315000","7.60","Trade","TSLA Jul 18, 2025 $315.00 Put",-1,"0.00","759.87","Jul 15, 2025"
"AAPL250718P00210000","1.69","Trade","AAPL Jul 18, 2025 $210.00 Put",-1,"0.00","168.87","Jul 15, 2025"
"COIN250718P00377500","3.96","Trade","COIN Jul 18, 2025 $377.50 Put",-1,"0.00","395.87","Jul 15, 2025"
"NFLX260116C01520000","50.21","Trade","NFLX Jan 16, 2026 $1,520.00 Call",1,"0.00","-5021.12","Jul 15, 2025"
"NFLX260116C01520000","50.75","Trade","NFLX Jan 16, 2026 $1,520.00 Call",1,"0.00","-5075.12","Jul 15, 2025"
"BABA250815C00110000","7.55","Trade","BABA Aug 15, 2025 $110.00 Call",-1,"0.00","754.87","Jul 15, 2025"
"META250725P00707500","10.70","Trade","META Jul 25, 2025 $707.50 Put",-1,"0.00","1069.87","Jul 15, 2025"
"OMC250718C00067500","4.31","Trade","OMC Jul 18, 2025 $67.50 Call",-5,"0.00","2154.43","Jul 15, 2025"
"BAC250718C00047000","0.46","Trade","BAC Jul 18, 2025 $47.00 Call",5,"0.00","-230.56","Jul 15, 2025"
"AAPL260116C00210000","17.77","Trade","AAPL Jan 16, 2026 $210.00 Call",-1,"0.00","1776.87","Jul 15, 2025"
"TSLA250815C00310000","22.75","Trade","TSLA Aug 15, 2025 $310.00 Call",-1,"0.00","2274.87","Jul 15, 2025"
"QQQ250725P00560000","6.45","Trade","QQQ Jul 25, 2025 $560.00 Put",1,"0.00","-645.12","Jul 15, 2025"
"META250718P00720000","9.10","Trade","META Jul 18, 2025 $720.00 Put",1,"0.00","-910.12","Jul 15, 2025"
"AAPL250725P00212500","4.38","Trade","AAPL Jul 25, 2025 $212.50 Put",1,"0.00","-438.12","Jul 15, 2025"
"AMZN250815C00215000","16.70","Trade","AMZN Aug 15, 2025 $215.00 Call",1,"0.00","-1670.12","Jul 15, 2025"
"AAPL250919C00210000","10.30","Trade","AAPL Sep 19, 2025 $210.00 Call",5,"0.00","-5150.56","Jul 15, 2025"
"SE250815C00155000","11.80","Trade","SE Aug 15, 2025 $155.00 Call",2,"0.00","-2360.23","Jul 15, 2025"
"COIN250718P00377500","3.96","Trade","COIN Jul 18, 2025 $377.50 Put",-1,"0.00","395.87","Jul 15, 2025"
"META250725P00707500","8.95","Trade","META Jul 25, 2025 $707.50 Put",-1,"0.00","894.87","Jul 15, 2025"
"BABA250815C00110000","9.81","Trade","BABA Aug 15, 2025 $110.00 Call",-1,"0.00","980.87","Jul 15, 2025"
"META250718P00720000","9.10","Trade","META Jul 18, 2025 $720.00 Put",1,"0.00","-910.12","Jul 15, 2025"
"SMCI250815C00046000","9.45","Trade","SMCI Aug 15, 2025 $46.00 Call",-1,"0.00","944.87","Jul 15, 2025"
"BAC250718C00045000","1.50","Trade","BAC Jul 18, 2025 $45.00 Call",-5,"0.00","749.41","Jul 15, 2025"
"UNH250815C00310000","11.35","Trade","UNH Aug 15, 2025 $310.00 Call",-2,"0.00","2269.76","Jul 15, 2025"
"UNH250815C00310000","11.77","Trade","UNH Aug 15, 2025 $310.00 Call",-1,"0.00","1176.87","Jul 15, 2025"
"COIN250725P00380000","9.75","Trade","COIN Jul 25, 2025 $380.00 Put",1,"0.00","-975.12","Jul 15, 2025"
"TSLA250815C00310000","22.91","Trade","TSLA Aug 15, 2025 $310.00 Call",-1,"0.00","2290.87","Jul 15, 2025"
"BABA250815C00110000","7.63","Trade","BABA Aug 15, 2025 $110.00 Call",-1,"0.00","762.87","Jul 15, 2025"
"COIN250725P00372500","9.55","Trade","COIN Jul 25, 2025 $372.50 Put",1,"0.00","-955.12","Jul 15, 2025"
"OKLO250815C00050000","13.25","Trade","OKLO Aug 15, 2025 $50.00 Call",-1,"0.00","1324.87","Jul 15, 2025"
"META250815C00695000","43.59","Trade","META Aug 15, 2025 $695.00 Call",1,"0.00","-4359.12","Jul 15, 2025"
"AAPL250919C00210000","10.50","Trade","AAPL Sep 19, 2025 $210.00 Call",5,"0.00","-5250.56","Jul 15, 2025"
"AMZN250718P00222500","0.80","Trade","AMZN Jul 18, 2025 $222.50 Put",-1,"0.00","79.87","Jul 15, 2025"
"SMCI250815C00046000","9.45","Trade","SMCI Aug 15, 2025 $46.00 Call",-1,"0.00","944.87","Jul 15, 2025"
"OKLO250815C00050000","14.40","Trade","OKLO Aug 15, 2025 $50.00 Call",-1,"0.00","1439.87","Jul 15, 2025"
"OKLO250815C00050000","14.40","Trade","OKLO Aug 15, 2025 $50.00 Call",-1,"0.00","1439.87","Jul 15, 2025"
"SMCI250718P00050000","0.31","Trade","SMCI Jul 18, 2025 $50.00 Put",-2,"0.00","61.76","Jul 15, 2025"
,,"Option","SPXW250715C06280000",-5,,"0.00","Jul 15, 2025"
,,"Option","SPXW250715C06275000",5,,"0.00","Jul 15, 2025"
"TSLA250815C00310000","24.25","Trade","TSLA Aug 15, 2025 $310.00 Call",-1,"0.00","2424.87","Jul 14, 2025"
"TSLA250815C00310000","23.70","Trade","TSLA Aug 15, 2025 $310.00 Call",-1,"0.00","2369.87","Jul 14, 2025"
"BABA250815C00105000","6.86","Trade","BABA Aug 15, 2025 $105.00 Call",-2,"0.00","1371.74","Jul 14, 2025"
"COIN250815C00380000","39.75","Trade","COIN Aug 15, 2025 $380.00 Call",2,"0.00","-7950.24","Jul 14, 2025"
"SPXW250714C06265000","2.62","Trade","SPXW Jul 14, 2025 $6,265.00 Call",-10,"0.00","2612.88","Jul 14, 2025"
"COIN250815C00400000","29.43","Trade","COIN Aug 15, 2025 $400.00 Call",2,"0.00","-5886.24","Jul 14, 2025"
"SLV260116C00028000","7.18","Trade","SLV Jan 16, 2026 $28.00 Call",-1,"0.00","717.87","Jul 14, 2025"
"TSLA250815C00310000","23.67","Trade","TSLA Aug 15, 2025 $310.00 Call",-1,"0.00","2366.87","Jul 14, 2025"
"SPXW250714C06270000","0.61","Trade","SPXW Jul 14, 2025 $6,270.00 Call",-10,"0.00","602.88","Jul 14, 2025"
"AMZN250718P00225000","2.26","Trade","AMZN Jul 18, 2025 $225.00 Put",-1,"0.00","225.87","Jul 14, 2025"
"GOOG250815C00175000","12.55","Trade","GOOG Aug 15, 2025 $175.00 Call",-1,"0.00","1254.87","Jul 14, 2025"
"BABA250815C00110000","4.40","Trade","BABA Aug 15, 2025 $110.00 Call",-2,"0.00","879.76","Jul 14, 2025"
"COIN250829C00470000","15.45","Trade","COIN Aug 29, 2025 $470.00 Call",4,"0.00","-6180.45","Jul 14, 2025"
"SNPS260116C00680000","19.44","Trade","SNPS Jan 16, 2026 $680.00 Call",4,"0.00","-7776.45","Jul 14, 2025"
"BABA250815C00110000","4.40","Trade","BABA Aug 15, 2025 $110.00 Call",-2,"0.00","879.76","Jul 14, 2025"
"SLV260116C00028000","7.15","Trade","SLV Jan 16, 2026 $28.00 Call",-1,"0.00","714.87","Jul 14, 2025"
"AMZN250815C00215000","15.95","Trade","AMZN Aug 15, 2025 $215.00 Call",-1,"0.00","1594.87","Jul 14, 2025"
"COIN250815C00380000","39.64","Trade","COIN Aug 15, 2025 $380.00 Call",2,"0.00","-7928.24","Jul 14, 2025"
"SPXW250714C06270000","1.72","Trade","SPXW Jul 14, 2025 $6,270.00 Call",10,"7.00","-1734.12","Jul 14, 2025"
"SLV260116C00028000","7.15","Trade","SLV Jan 16, 2026 $28.00 Call",-1,"0.00","714.87","Jul 14, 2025"
"COIN250829C00370000","55.70","Trade","COIN Aug 29, 2025 $370.00 Call",4,"0.00","-22280.45","Jul 14, 2025"
"COIN250829C00420000","30.58","Trade","COIN Aug 29, 2025 $420.00 Call",-8,"0.00","24459.08","Jul 14, 2025"
"SNPS260116C00620000","34.21","Trade","SNPS Jan 16, 2026 $620.00 Call",-8,"0.00","27367.09","Jul 14, 2025"
"AMZN250718P00225000","2.27","Trade","AMZN Jul 18, 2025 $225.00 Put",-1,"0.00","226.87","Jul 14, 2025"
"SPXW250714C06265000","2.91","Trade","SPXW Jul 14, 2025 $6,265.00 Call",10,"7.00","-2924.12","Jul 14, 2025"
"SLV260116C00030000","5.55","Trade","SLV Jan 16, 2026 $30.00 Call",-2,"0.00","1109.76","Jul 14, 2025"
"AMZN250815C00215000","15.95","Trade","AMZN Aug 15, 2025 $215.00 Call",-1,"0.00","1594.87","Jul 14, 2025"
"SNPS260116C00560000","59.48","Trade","SNPS Jan 16, 2026 $560.00 Call",4,"0.00","-23792.45","Jul 14, 2025"
"SLV260116C00028000","7.15","Trade","SLV Jan 16, 2026 $28.00 Call",-1,"0.00","714.87","Jul 14, 2025"
"COST250815C00995000","14.70","Trade","COST Aug 15, 2025 $995.00 Call",-1,"0.00","1469.87","Jul 11, 2025"
"META250725P00707500","10.10","Trade","META Jul 25, 2025 $707.50 Put",1,"0.00","-1010.12","Jul 11, 2025"
"COST250815C00995000","14.67","Trade","COST Aug 15, 2025 $995.00 Call",-1,"0.00","1466.87","Jul 11, 2025"
"META250815C00695000","48.05","Trade","META Aug 15, 2025 $695.00 Call",1,"0.00","-4805.12","Jul 11, 2025"
"TSLA250718P00315000","9.62","Trade","TSLA Jul 18, 2025 $315.00 Put",1,"0.00","-962.12","Jul 11, 2025"
"TSLA250815C00310000","22.40","Trade","TSLA Aug 15, 2025 $310.00 Call",1,"0.00","-2240.12","Jul 11, 2025"
"TSLA250718P00315000","8.95","Trade","TSLA Jul 18, 2025 $315.00 Put",1,"0.00","-895.12","Jul 11, 2025"
"COIN250815C00370000","42.28","Trade","COIN Aug 15, 2025 $370.00 Call",-2,"0.00","8455.74","Jul 11, 2025"
"SLV260116C00030000","6.07","Trade","SLV Jan 16, 2026 $30.00 Call",-2,"0.00","1213.74","Jul 11, 2025"
"META250725P00707500","10.10","Trade","META Jul 25, 2025 $707.50 Put",1,"0.00","-1010.12","Jul 11, 2025"
"COST250815C00995000","14.75","Trade","COST Aug 15, 2025 $995.00 Call",-1,"0.00","1474.87","Jul 11, 2025"
"HOOD260116C00080000","28.30","Trade","HOOD Jan 16, 2026 $80.00 Call",-1,"0.00","2829.87","Jul 11, 2025"
"UNH250815C00310000","14.65","Trade","UNH Aug 15, 2025 $310.00 Call",2,"0.00","-2930.23","Jul 11, 2025"
"UNH250815C00310000","14.60","Trade","UNH Aug 15, 2025 $310.00 Call",2,"0.00","-2920.23","Jul 11, 2025"
"META250815C00735000","26.55","Trade","META Aug 15, 2025 $735.00 Call",-1,"0.00","2654.87","Jul 11, 2025"
"TSLA250815C00310000","23.25","Trade","TSLA Aug 15, 2025 $310.00 Call",2,"0.00","-4650.23","Jul 11, 2025"
"BABA250815C00110000","3.95","Trade","BABA Aug 15, 2025 $110.00 Call",-1,"0.00","394.87","Jul 11, 2025"
"QQQ250725P00560000","8.80","Trade","QQQ Jul 25, 2025 $560.00 Put",1,"0.00","-880.12","Jul 11, 2025"
"COIN250815C00360000","47.62","Trade","COIN Aug 15, 2025 $360.00 Call",-4,"0.00","19047.54","Jul 11, 2025"
"SMCI250815C00047000","5.95","Trade","SMCI Aug 15, 2025 $47.00 Call",-1,"0.00","594.87","Jul 11, 2025"
"META250725P00707500","9.80","Trade","META Jul 25, 2025 $707.50 Put",1,"0.00","-980.12","Jul 11, 2025"
"TSLA250718P00315000","9.65","Trade","TSLA Jul 18, 2025 $315.00 Put",1,"0.00","-965.12","Jul 11, 2025"
"GOOG250815C00175000","12.00","Trade","GOOG Aug 15, 2025 $175.00 Call",-1,"0.00","1199.87","Jul 11, 2025"
"SPXW250711P06240000","3.87","Trade","SPXW Jul 11, 2025 $6,240.00 Put",5,"3.50","-1942.08","Jul 11, 2025"
"SPXW250711P06245000","5.02","Trade","SPXW Jul 11, 2025 $6,245.00 Put",-5,"0.00","2506.42","Jul 11, 2025"
"META250815C00735000","26.58","Trade","META Aug 15, 2025 $735.00 Call",-1,"0.00","2657.87","Jul 11, 2025"
"TSLA250815C00310000","22.38","Trade","TSLA Aug 15, 2025 $310.00 Call",1,"0.00","-2238.12","Jul 11, 2025"
"META250815C00720000","33.65","Trade","META Aug 15, 2025 $720.00 Call",-1,"0.00","3364.87","Jul 11, 2025"
"QQQ250725P00560000","8.67","Trade","QQQ Jul 25, 2025 $560.00 Put",1,"0.00","-867.12","Jul 11, 2025"
"TSLA250815C00310000","22.17","Trade","TSLA Aug 15, 2025 $310.00 Call",1,"0.00","-2217.12","Jul 11, 2025"
"META250815C00695000","47.31","Trade","META Aug 15, 2025 $695.00 Call",1,"0.00","-4731.12","Jul 11, 2025"
"SLV260116C00028000","7.65","Trade","SLV Jan 16, 2026 $28.00 Call",-1,"0.00","764.87","Jul 11, 2025"
"BABA250815C00110000","3.95","Trade","BABA Aug 15, 2025 $110.00 Call",-1,"0.00","394.87","Jul 11, 2025"
"SLV260116C00028000","7.65","Trade","SLV Jan 16, 2026 $28.00 Call",-1,"0.00","764.87","Jul 11, 2025"
"META250815C00695000","47.50","Trade","META Aug 15, 2025 $695.00 Call",1,"0.00","-4750.12","Jul 11, 2025"
"BABA250815C00105000","6.05","Trade","BABA Aug 15, 2025 $105.00 Call",-2,"0.00","1209.76","Jul 11, 2025"
"HOOD260116C00080000","28.68","Trade","HOOD Jan 16, 2026 $80.00 Call",-1,"0.00","2867.87","Jul 11, 2025"
"QQQ250725P00560000","8.76","Trade","QQQ Jul 25, 2025 $560.00 Put",1,"0.00","-876.12","Jul 11, 2025"
"GOOG250815C00175000","12.00","Trade","GOOG Aug 15, 2025 $175.00 Call",-1,"0.00","1199.87","Jul 11, 2025"
"UNH250815C00310000","14.70","Trade","UNH Aug 15, 2025 $310.00 Call",1,"0.00","-1470.12","Jul 11, 2025"
"TSLA250815C00310000","22.13","Trade","TSLA Aug 15, 2025 $310.00 Call",1,"0.00","-2213.12","Jul 11, 2025"
,,"Option","SPXW250711P06240000",-5,,"0.00","Jul 11, 2025"
,,"Option","SPXW250711P06245000",5,,"0.00","Jul 11, 2025"
"SMCI250815C00046000","7.50","Trade","SMCI Aug 15, 2025 $46.00 Call",-2,"0.00","1499.76","Jul 10, 2025"
"TTD250919C00070000","11.74","Trade","TTD Sep 19, 2025 $70.00 Call",-1,"0.00","1173.87","Jul 10, 2025"
"TTD250919C00070000","11.85","Trade","TTD Sep 19, 2025 $70.00 Call",2,"0.00","-2370.24","Jul 10, 2025"
"BABA250815C00110000","4.10","Trade","BABA Aug 15, 2025 $110.00 Call",4,"0.00","-1640.44","Jul 10, 2025"
"BABA250815C00110000","4.10","Trade","BABA Aug 15, 2025 $110.00 Call",4,"0.00","-1640.45","Jul 10, 2025"
"COST250815C00995000","18.38","Trade","COST Aug 15, 2025 $995.00 Call",1,"0.00","-1838.12","Jul 10, 2025"
"OKLO250815C00050000","9.86","Trade","OKLO Aug 15, 2025 $50.00 Call",2,"0.00","-1972.24","Jul 10, 2025"
"COIN250718P00355000","2.64","Trade","COIN Jul 18, 2025 $355.00 Put",-1,"0.00","263.87","Jul 10, 2025"
"COIN250815C00370000","39.45","Trade","COIN Aug 15, 2025 $370.00 Call",2,"0.00","-7890.24","Jul 10, 2025"
"GOOG250815C00175000","10.71","Trade","GOOG Aug 15, 2025 $175.00 Call",3,"0.00","-3213.35","Jul 10, 2025"
"META250815C00700000","49.70","Trade","META Aug 15, 2025 $700.00 Call",-1,"0.00","4969.87","Jul 10, 2025"
"COST250815C00990000","20.70","Trade","COST Aug 15, 2025 $990.00 Call",1,"0.00","-2070.12","Jul 10, 2025"
"COIN250718P00355000","2.48","Trade","COIN Jul 18, 2025 $355.00 Put",-1,"0.00","247.87","Jul 10, 2025"
"SPXW250710C06295000","0.62","Trade","SPXW Jul 10, 2025 $6,295.00 Call",10,"7.00","-634.12","Jul 10, 2025"
"TTD250919C00070000","11.65","Trade","TTD Sep 19, 2025 $70.00 Call",-1,"0.00","1164.87","Jul 10, 2025"
"SMCI250815C00047000","6.40","Trade","SMCI Aug 15, 2025 $47.00 Call",-1,"0.00","639.87","Jul 10, 2025"
"GOOG250815C00175000","10.60","Trade","GOOG Aug 15, 2025 $175.00 Call",3,"0.00","-3180.35","Jul 10, 2025"
"AAPL260116C00210000","19.82","Trade","AAPL Jan 16, 2026 $210.00 Call",-1,"0.00","1981.87","Jul 10, 2025"
"COIN250718P00377500","8.85","Trade","COIN Jul 18, 2025 $377.50 Put",1,"0.00","-885.12","Jul 10, 2025"
"SPXW250710C06280000","1.81","Trade","SPXW Jul 10, 2025 $6,280.00 Call",10,"7.00","-1824.16","Jul 10, 2025"
"META250718P00730000","12.54","Trade","META Jul 18, 2025 $730.00 Put",-1,"0.00","1253.87","Jul 10, 2025"
"AMZN250815C00215000","14.20","Trade","AMZN Aug 15, 2025 $215.00 Call",-1,"0.00","1419.87","Jul 10, 2025"
"OKLO250815C00050000","9.95","Trade","OKLO Aug 15, 2025 $50.00 Call",2,"0.00","-1990.23","Jul 10, 2025"
"COST250815C00995000","19.10","Trade","COST Aug 15, 2025 $995.00 Call",1,"0.00","-1910.12","Jul 10, 2025"
"AAPL260116C00210000","19.83","Trade","AAPL Jan 16, 2026 $210.00 Call",-1,"0.00","1982.87","Jul 10, 2025"
"COIN250718P00377500","9.18","Trade","COIN Jul 18, 2025 $377.50 Put",1,"0.00","-918.12","Jul 10, 2025"
"META250815C00720000","38.10","Trade","META Aug 15, 2025 $720.00 Call",-1,"0.00","3809.87","Jul 10, 2025"
"COIN250718P00377500","9.40","Trade","COIN Jul 18, 2025 $377.50 Put",1,"0.00","-940.12","Jul 10, 2025"
"SMCI250815C00046000","7.06","Trade","SMCI Aug 15, 2025 $46.00 Call",-1,"0.00","705.87","Jul 10, 2025"
"META250718P00727500","11.50","Trade","META Jul 18, 2025 $727.50 Put",-1,"0.00","1149.87","Jul 10, 2025"
"COIN250718P00355000","2.60","Trade","COIN Jul 18, 2025 $355.00 Put",-1,"0.00","259.87","Jul 10, 2025"
"SMCI250815C00046000","7.08","Trade","SMCI Aug 15, 2025 $46.00 Call",-1,"0.00","707.87","Jul 10, 2025"
"META250815C00735000","30.75","Trade","META Aug 15, 2025 $735.00 Call",1,"0.00","-3075.12","Jul 10, 2025"
"META250718P00727500","11.50","Trade","META Jul 18, 2025 $727.50 Put",-1,"0.00","1149.87","Jul 10, 2025"
"SMCI250815C00046000","7.50","Trade","SMCI Aug 15, 2025 $46.00 Call",-2,"0.00","1499.76","Jul 10, 2025"
"COIN250815C00340000","52.59","Trade","COIN Aug 15, 2025 $340.00 Call",-2,"0.00","10517.76","Jul 10, 2025"
"BABA250815C00105000","6.24","Trade","BABA Aug 15, 2025 $105.00 Call",4,"0.00","-2496.44","Jul 10, 2025"
"COST250815C00990000","20.48","Trade","COST Aug 15, 2025 $990.00 Call",-1,"0.00","2047.87","Jul 10, 2025"
"AMD260116C00180000","7.90","Trade","AMD Jan 16, 2026 $180.00 Call",-8,"0.00","6319.06","Jul 10, 2025"
"TSLA250815C00310000","21.52","Trade","TSLA Aug 15, 2025 $310.00 Call",1,"0.00","-2152.12","Jul 10, 2025"
"AMZN250815C00215000","14.23","Trade","AMZN Aug 15, 2025 $215.00 Call",-1,"0.00","1422.87","Jul 10, 2025"
"OKLO250815C00050000","9.90","Trade","OKLO Aug 15, 2025 $50.00 Call",2,"0.00","-1980.23","Jul 10, 2025"
"SMCI250815C00047000","6.69","Trade","SMCI Aug 15, 2025 $47.00 Call",-2,"0.00","1337.74","Jul 10, 2025"
"COIN250815C00340000","52.44","Trade","COIN Aug 15, 2025 $340.00 Call",-2,"0.00","10487.76","Jul 10, 2025"
"META250815C00735000","30.80","Trade","META Aug 15, 2025 $735.00 Call",1,"0.00","-3080.12","Jul 10, 2025"
"SPXW250710C06275000","2.76","Trade","SPXW Jul 10, 2025 $6,275.00 Call",-10,"0.00","2752.84","Jul 10, 2025"
"COIN250815C00360000","41.45","Trade","COIN Aug 15, 2025 $360.00 Call",2,"0.00","-8290.23","Jul 10, 2025"
"COIN250815C00360000","41.18","Trade","COIN Aug 15, 2025 $360.00 Call",2,"0.00","-8236.23","Jul 10, 2025"
"TSLA250815C00310000","21.60","Trade","TSLA Aug 15, 2025 $310.00 Call",1,"0.00","-2160.12","Jul 10, 2025"
"COST250815C00995000","19.15","Trade","COST Aug 15, 2025 $995.00 Call",1,"0.00","-1915.12","Jul 10, 2025"
"SPXW250710C06290000","1.47","Trade","SPXW Jul 10, 2025 $6,290.00 Call",-10,"0.00","1462.88","Jul 10, 2025"
"TTD250919C00070000","11.70","Trade","TTD Sep 19, 2025 $70.00 Call",-1,"0.00","1169.87","Jul 10, 2025"
"TSLA250815C00310000","21.55","Trade","TSLA Aug 15, 2025 $310.00 Call",1,"0.00","-2155.12","Jul 10, 2025"
"META250815C00700000","49.74","Trade","META Aug 15, 2025 $700.00 Call",-1,"0.00","4973.87","Jul 10, 2025"
"GOOG250815C00175000","10.75","Trade","GOOG Aug 15, 2025 $175.00 Call",3,"0.00","-3225.35","Jul 10, 2025"
,,"Option","SPXW250710C06295000",-10,,"0.00","Jul 10, 2025"
,,"Option","SPXW250710C06290000",10,,"0.00","Jul 10, 2025"
,,"Option","SPXW250710C06275000",0,,"0.00","Jul 10, 2025"
,,"Option","SPXW250710C06280000",0,,"0.00","Jul 10, 2025"
"NVDA250815C00155000","12.72","Trade","NVDA Aug 15, 2025 $155.00 Call",-1,"0.00","1271.87","Jul 09, 2025"
"META250718P00730000","10.75","Trade","META Jul 18, 2025 $730.00 Put",1,"0.00","-1075.12","Jul 09, 2025"
"COIN250718P00355000","11.05","Trade","COIN Jul 18, 2025 $355.00 Put",1,"0.00","-1105.12","Jul 09, 2025"
"SMCI250718P00050000","1.99","Trade","SMCI Jul 18, 2025 $50.00 Put",2,"0.00","-398.24","Jul 09, 2025"
"SPXW250709C06285000","1.08","Trade","SPXW Jul 09, 2025 $6,285.00 Call",10,"7.00","-1094.12","Jul 09, 2025"
"META250711P00712500","1.02","Trade","META Jul 11, 2025 $712.50 Put",-1,"0.00","101.87","Jul 09, 2025"
"QQQ250725P00560000","8.60","Trade","QQQ Jul 25, 2025 $560.00 Put",1,"0.00","-860.12","Jul 09, 2025"
"AAPL250711P00215000","5.35","Trade","AAPL Jul 11, 2025 $215.00 Put",-1,"0.00","534.87","Jul 09, 2025"
